s,t,n_data,chi_rms,chi2_per_datum,max_abs_standardized_residual,residual_l2
0,0,186,2.1293307531685883,4.534049456389507,7.6696797556379925,0.015976875821132906
2,0,186,1.141549987099777,1.303136373047501,4.507307888763611,0.019854226575284753
2,1,186,1.1985195339491646,1.4364490732577226,5.20103565585252,0.016350976880338257
2,2,186,0.740262175494418,0.5479880884677284,5.885269970260162,0.011297062154327627
2,3,186,1.194005383060622,1.4256488547777428,4.661632495480352,0.03760802616710153
2,4,186,2.4859161638825897,6.17977917385273,14.236076444725944,0.04102635887516196
4,0,170,0.6114033493792342,0.37381405563214604,3.007261650198205,0.0066143783019459125
4,1,170,0.465565908474256,0.21675161513345934,2.2735136313747284,0.007314627925907737
4,2,170,0.2991113737608772,0.08946761391311918,1.0241666168200088,0.006150532104451727
4,3,170,0.7221348543879598,0.5214787479219198,4.719705663796602,0.013424218025487242
4,4,170,0.4658624398400842,0.21702781285375608,1.8969336435650481,0.010621009045650503
4,5,170,0.36091349091928315,0.1302585479275435,1.388341495234539,0.007093837879793974
4,6,170,0.29778794480088033,0.08867766006873216,1.3659941289619009,0.00651423563940401
4,7,170,0.2702883305735642,0.07305578164424434,1.0141339045662072,0.006138470818073794
4,8,170,0.8055412512345225,0.64889670744048,4.673907373420424,0.014576202704807832
6,0,149,0.34746913810505026,0.12073480193546648,1.2991843582621443,0.003737563505581588
6,1,149,0.5018703987398051,0.2518738971312509,2.095622658688301,0.007794645925071284
6,2,149,0.34420895837535986,0.1184798070258502,1.9669038166543653,0.006243387440958542
6,3,149,0.37921095518002473,0.14380094852854672,1.4800957275583446,0.007347243656888659
6,4,149,0.3007352039199129,0.0904416628767516,1.0179393833969188,0.004504242611175207
6,5,149,0.24586308383028607,0.06044865599053828,0.8568486770000163,0.005076003128177858
6,6,149,0.6445280961003881,0.41541646666279114,2.8935989094903616,0.011251644962069537
6,7,149,0.3983559106360565,0.15868743153868184,1.9352260891585928,0.006629164537404825
6,8,149,0.47364052751939734,0.22433534930885296,2.319829446503921,0.008695784013940472
6,9,149,0.49782611715199454,0.2478308429186314,2.5550928147705507,0.008250325875801262
6,10,149,0.2440809149102975,0.05957549302344788,1.0213120938467866,0.005689451617868577
6,11,149,0.3136762274076745,0.09839277564071112,1.2045464508528752,0.006079628118057163
6,12,149,0.2151784691307778,0.04630177357746509,0.6503250599537181,0.004730312177619983
