s,t,n_data,chi_rms,chi2_per_datum,max_abs_standardized_residual,residual_l2
0,0,186,4.25915236496882,18.140378868019493,16.55745454857883,0.008823313405087853
2,0,186,3.927791569262368,15.427546611568536,16.118016027642938,0.018976190265652452
2,1,186,2.4219892165653687,5.866031765158928,17.23076998939985,0.009233223043376296
2,2,186,1.5403783243197167,2.372765382034018,5.138017252980311,0.008109971192543768
2,3,186,3.7447737437778095,14.02333039208767,24.592497952753188,0.03029087233463109
2,4,186,3.6133128095616023,13.056029459741959,24.48926431781069,0.021757990952085172
4,0,170,1.8665539014612225,3.4840234670601107,9.473416718993017,0.004878693065971176
4,1,170,1.1709101863089248,1.3710306644020012,6.322826982846209,0.005020222444237822
4,2,170,0.9377412515102695,0.8793586547840465,3.901755273249332,0.004481923569217062
4,3,170,1.4736119069192974,2.171532052214328,5.929276407597514,0.00650039956038506
4,4,170,1.261787261203596,1.592107092535672,5.788597179728446,0.008121529774983524
4,5,170,1.1094249890611214,1.2308238063532695,4.425838516678861,0.005501487815436512
4,6,170,1.0508737987489922,1.1043357408971375,5.827610220889802,0.00538222127195665
4,7,170,0.8423523485528458,0.709557479112495,3.403818604623156,0.00449179428725214
4,8,170,1.5185152042117194,2.30588842542216,7.818948229477788,0.007265041623193042
6,0,149,1.069537349075118,1.1439101410666312,6.379210781603147,0.002404671786304284
6,1,149,1.02873076057748,1.0582869777583206,4.207175204210246,0.004251811823915738
6,2,149,0.8478751080392953,0.7188921988326468,2.7518792178061617,0.004031749488978184
6,3,149,0.8944866135391172,0.8001063018006779,2.8298045483836516,0.004278867087117854
6,4,149,0.9302668319907588,0.8653963787021226,3.295742163568011,0.003670795301217961
6,5,149,0.7833241676967709,0.6135967516978389,2.394601916411303,0.0035418150954831767
6,6,149,1.2392454995936728,1.5357294082631716,4.3100555850713045,0.005173619444100741
6,7,149,0.7075113337341723,0.5005722873623073,2.1752066626447206,0.003269975405005628
6,8,149,0.8826208878764642,0.779019631715838,4.199494254661096,0.00467293638786461
6,9,149,0.9271170031696065,0.8595459375661922,3.0170975963530395,0.005146727536910849
6,10,149,0.7544114943141966,0.5691367027533791,2.0944195348989783,0.0049601495479416
6,11,149,0.9401215532234476,0.8838285348352677,4.556929199917489,0.004472429918448214
6,12,149,0.7510823843870087,0.5641247481364743,2.260380400692229,0.004123993545629634
