s,t,n_data,chi_rms,chi2_per_datum,max_abs_standardized_residual,residual_l2
0,0,186,2.3812377307615598,5.670293130402462,8.134525718293842,0.009746269673829593
2,0,186,2.061914161169099,4.251490008029671,8.301601494190296,0.01909069270637408
2,1,186,1.3451943418768997,1.8095478174176254,8.777196600704949,0.009719385964295967
2,2,186,0.8575295386456969,0.7353569096499019,3.5931528995434334,0.008244157332037795
2,3,186,1.9550579927147709,3.822251754877909,12.197980028713978,0.031033546797161058
2,4,186,2.0443377857074303,4.1793169820711595,12.897127232238681,0.022511662971887923
4,0,170,1.0140940136639862,1.028386668549133,5.227304356243743,0.00504747517564914
4,1,170,0.6273390935179748,0.39355433825595426,3.551473943697099,0.005197948005801488
4,2,170,0.4952366341041095,0.24525932375876766,2.105808276962856,0.004640327858935447
4,3,170,0.8050502800925744,0.6481059534771325,3.309976993783334,0.006846216879591009
4,4,170,0.6665296096996071,0.4442617206063105,2.851784369724846,0.008303308170510965
4,5,170,0.5996630259161674,0.35959574465093397,2.703146139341844,0.005797548020314935
4,6,170,0.5482774515917036,0.30060816392389295,3.117903639475908,0.005462467639945584
4,7,170,0.4434971307770671,0.19668970500749097,1.9699599794269533,0.004527459159411347
4,8,170,0.9248367985671023,0.855323103983847,4.792266526874771,0.008713769747734312
6,0,149,0.5655846239850051,0.31988596688825954,3.2581426495495536,0.0025390262292940705
6,1,149,0.5353560253724244,0.28660607390256,2.2107004712039,0.004367029627424138
6,2,149,0.4696433560279482,0.22056488186119413,1.539054303786605,0.004215743592830662
6,3,149,0.4868412078478429,0.23701436165874656,1.4796259121028086,0.004459592257045583
6,4,149,0.5293796715664508,0.28024283666780336,1.8435148205788578,0.003951011876771049
6,5,149,0.405034945011861,0.16405330668076126,1.2645298419839424,0.003639313479741798
6,6,149,0.6949760250731832,0.48299167542652177,2.278213816319113,0.005561089060288155
6,7,149,0.37367835134942207,0.13963551026722212,1.1652507786301933,0.00334744953574983
6,8,149,0.46742290264057634,0.21848416991294173,2.1862295471223225,0.00484769503615841
6,9,149,0.5259111495075812,0.2765825371763854,1.7529054766736023,0.0053033749950591146
6,10,149,0.4014796241060418,0.16118588857232863,1.1025685591137713,0.005080330056259253
6,11,149,0.5066117861659012,0.2566555018822048,2.334745866972893,0.004576694926369237
6,12,149,0.40350340241602367,0.16281499576130753,1.153762674580518,0.004259395323154664
