s,t,n_data,chi_rms,chi2_per_datum,max_abs_standardized_residual,residual_l2
0,0,186,2.1234201303430136,4.50891304994594,7.6463637595306295,0.015954050263472432
2,0,186,1.141557302607937,1.303153075137509,4.507574475594927,0.01985249404094914
2,1,186,1.1983806317602068,1.4361161385779926,5.202029911609544,0.016365484188882087
2,2,186,0.7402623653547293,0.5479883695605788,5.8854611239637435,0.011297048954128655
2,3,186,1.194011517370692,1.4256635036138625,4.662311203355861,0.03761034293504481
2,4,186,2.4859317635970637,6.179856733260808,14.237201956684899,0.041030918571732425
4,0,170,0.6113615997200202,0.3737630056122222,3.0134044072241464,0.0066181297758921235
4,1,170,0.46553268260729175,0.21672067857554145,2.273063117501831,0.007313912759928952
4,2,170,0.2991112880536372,0.08946756264110592,1.024120203232675,0.006150515156387494
4,3,170,0.7221361571550869,0.5214806294707165,4.71961273480942,0.013424133610975452
4,4,170,0.46586426935700664,0.21702951746353763,1.8969265356897582,0.010621176343555465
4,5,170,0.36091376800088776,0.13025874793259865,1.3883343648137512,0.007093565089082173
4,6,170,0.29778785144495884,0.08867760446820487,1.3660792941183812,0.006514076196686861
4,7,170,0.2702886463109002,0.07305595232457893,1.0147239802146744,0.006139024063974585
4,8,170,0.8055400982832686,0.648894849942218,4.673964848717573,0.014576799364354253
6,0,149,0.34747529217003037,0.12073907866864796,1.2992686621539862,0.0037372983420096173
6,1,149,0.5018783710447507,0.2518818993225325,2.0955364386196207,0.007794108290899459
6,2,149,0.34422053995421464,0.1184877801263711,1.9669144952774307,0.006243076405238179
6,3,149,0.37921475695230383,0.14380383189039486,1.4798864011759325,0.007347347964211248
6,4,149,0.30073068366165145,0.09043894409560427,1.0212866137004535,0.004502491696282521
6,5,149,0.2458671122257804,0.06045063687424449,0.8568189594746974,0.005075674454988508
6,6,149,0.6445260372814168,0.4154138127336862,2.893319032936301,0.011250923506589365
6,7,149,0.39835846814079506,0.15868946913948084,1.935283538518922,0.006629177106923474
6,8,149,0.47364296615132695,0.22433765938462705,2.3198985435357877,0.00869649676333268
6,9,149,0.4978265679788681,0.24783129178561858,2.555025362643048,0.008250132496847633
6,10,149,0.24408130339891118,0.05957568266891133,1.0213472341573808,0.005689507869680445
6,11,149,0.3136631230277157,0.09838455474749991,1.2039775658971827,0.006075808328054213
6,12,149,0.21517715499804327,0.04630120803305194,0.6518897647410189,0.004730656100048819
